iteration,strategy,rl_model,data_group,portfolio_values
114,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100003.239801
2022-01-05     98857.684001
2022-01-06     98641.164520
2022-01-07     98108.954650
                  ...      
2023-12-22    108998.668590
2023-12-26    109478.375339
2023-12-27    109493.527722
2023-12-28    109657.874103
2023-12-29    109611.245619
Length: 501, dtype: float64"
114,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99881.499916
2022-01-05     99592.763716
2022-01-06     99640.943312
2022-01-07    100180.818301
                  ...      
2023-12-22     94843.636802
2023-12-26     95001.947376
2023-12-27     95049.661811
2023-12-28     95121.020505
2023-12-29     95055.806627
Length: 501, dtype: float64"
114,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99835.257237
2022-01-05     98522.845033
2022-01-06     98220.059543
2022-01-07     97516.049511
                  ...      
2023-12-22    109126.327819
2023-12-26    109880.310996
2023-12-27    109906.962331
2023-12-28    109955.672930
2023-12-29    109837.552090
Length: 501, dtype: float64"
114,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99376.649965
2022-01-05     99073.350996
2022-01-06     99054.648136
2022-01-07     99759.388492
                  ...      
2023-12-22     88370.069212
2023-12-26     88563.679623
2023-12-27     88725.702787
2023-12-28     88890.414174
2023-12-29     88825.546628
Length: 501, dtype: float64"
114,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99977.177438
2022-01-05     98670.299797
2022-01-06     98260.112477
2022-01-07     97717.905608
                  ...      
2023-12-22     88140.762776
2023-12-26     88854.254504
2023-12-27     88826.542101
2023-12-28     88844.381540
2023-12-29     88734.586478
Length: 501, dtype: float64"
114,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99208.917018
2022-01-05     98431.699268
2022-01-06     98389.962949
2022-01-07     98858.447766
                  ...      
2023-12-22     74496.649403
2023-12-26     74602.589649
2023-12-27     74719.967835
2023-12-28     74824.645262
2023-12-29     74790.802708
Length: 501, dtype: float64"
114,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100392.315859
2022-01-05     99547.609979
2022-01-06     99500.682266
2022-01-07     99138.817579
                  ...      
2023-12-22     93344.490890
2023-12-26     94157.325103
2023-12-27     94096.113844
2023-12-28     94241.440887
2023-12-29     94207.022578
Length: 501, dtype: float64"
114,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99920.853742
2022-01-05     99398.512087
2022-01-06     99616.963052
2022-01-07    100105.298061
                  ...      
2023-12-22     84618.053420
2023-12-26     84774.226344
2023-12-27     84882.692315
2023-12-28     84874.162922
2023-12-29     84786.138359
Length: 501, dtype: float64"
114,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99835.257237
2022-01-05     98522.845033
2022-01-06     98220.059543
2022-01-07     97516.049511
                  ...      
2023-12-22    109126.327819
2023-12-26    109880.310996
2023-12-27    109906.962331
2023-12-28    109955.672930
2023-12-29    109837.552090
Length: 501, dtype: float64"
114,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99376.649965
2022-01-05     99073.350996
2022-01-06     99054.648136
2022-01-07     99759.388492
                  ...      
2023-12-22     88370.069212
2023-12-26     88563.679623
2023-12-27     88725.702787
2023-12-28     88890.414174
2023-12-29     88825.546628
Length: 501, dtype: float64"
