iteration,strategy,rl_model,data_group,portfolio_values
3,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99353.081251
2022-01-05     99162.371512
2022-01-06     98757.497404
2022-01-07     98466.570301
                  ...      
2023-12-22     81255.035162
2023-12-26     81664.823565
2023-12-27     81808.995657
2023-12-28     81857.002248
2023-12-29     81839.241121
Length: 501, dtype: float64"
3,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99999.174303
2022-01-05     98762.855287
2022-01-06     98872.730151
2022-01-07     99139.888675
                  ...      
2023-12-22     79680.125357
2023-12-26     79754.884705
2023-12-27     79755.962382
2023-12-28     79863.785759
2023-12-29     79751.936922
Length: 501, dtype: float64"
3,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99458.018480
2022-01-05     99184.865884
2022-01-06     98844.565525
2022-01-07     98612.540966
                  ...      
2023-12-22     93468.439463
2023-12-26     93828.974200
2023-12-27     93981.929305
2023-12-28     94011.292859
2023-12-29     93964.199992
Length: 501, dtype: float64"
3,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99980.880150
2022-01-05     98936.134080
2022-01-06     98823.775438
2022-01-07     98794.167232
                  ...      
2023-12-22     96516.545412
2023-12-26     96599.439324
2023-12-27     96598.565192
2023-12-28     96709.207930
2023-12-29     96586.383536
Length: 501, dtype: float64"
3,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99322.332065
2022-01-05     98690.772289
2022-01-06     98351.515755
2022-01-07     98009.542413
                  ...      
2023-12-22    100970.912125
2023-12-26    101541.795547
2023-12-27    101724.241167
2023-12-28    101755.853756
2023-12-29    101730.152359
Length: 501, dtype: float64"
3,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100527.573039
2022-01-05     99588.787842
2022-01-06     99706.039168
2022-01-07    100192.950683
                  ...      
2023-12-22    102148.224453
2023-12-26    102293.666183
2023-12-27    102415.330967
2023-12-28    102570.677553
2023-12-29    102464.614760
Length: 501, dtype: float64"
3,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99202.107559
2022-01-05     99145.940093
2022-01-06     98604.078835
2022-01-07     98600.649537
                  ...      
2023-12-22     86300.276198
2023-12-26     86712.217027
2023-12-27     86837.416302
2023-12-28     86850.167606
2023-12-29     86816.320368
Length: 501, dtype: float64"
3,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100471.802384
2022-01-05     99314.849406
2022-01-06     99365.099848
2022-01-07     99297.767298
                  ...      
2023-12-22     83938.812050
2023-12-26     84000.469650
2023-12-27     83967.858735
2023-12-28     84073.528466
2023-12-29     83898.440757
Length: 501, dtype: float64"
3,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99170.980326
2022-01-05     99232.336993
2022-01-06     98530.396101
2022-01-07     98295.523947
                  ...      
2023-12-22     91357.126761
2023-12-26     91776.200274
2023-12-27     91983.530203
2023-12-28     92096.813631
2023-12-29     92148.911346
Length: 501, dtype: float64"
3,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100375.417059
2022-01-05     98950.945318
2022-01-06     98839.900722
2022-01-07     99162.696739
                  ...      
2023-12-22     87485.515893
2023-12-26     87539.462861
2023-12-27     87514.649957
2023-12-28     87680.830161
2023-12-29     87614.063797
Length: 501, dtype: float64"
3,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99322.332065
2022-01-05     98690.772289
2022-01-06     98351.515755
2022-01-07     98009.542413
                  ...      
2023-12-22    100970.912125
2023-12-26    101541.795547
2023-12-27    101724.241167
2023-12-28    101755.853756
2023-12-29    101730.152359
Length: 501, dtype: float64"
3,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100527.573039
2022-01-05     99588.787842
2022-01-06     99706.039168
2022-01-07    100192.950683
                  ...      
2023-12-22    102148.224453
2023-12-26    102293.666183
2023-12-27    102415.330967
2023-12-28    102570.677553
2023-12-29    102464.614760
Length: 501, dtype: float64"
4,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99151.129707
2022-01-05     98197.214251
2022-01-06     98085.926391
2022-01-07     98100.398782
                  ...      
2023-12-22     82776.790493
2023-12-26     83314.272868
2023-12-27     83423.715258
2023-12-28     83555.541155
2023-12-29     83495.094307
Length: 501, dtype: float64"
4,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100694.062773
2022-01-05     99162.759193
2022-01-06     99127.437782
2022-01-07     99024.805915
                  ...      
2023-12-22     82928.721847
2023-12-26     83148.586317
2023-12-27     83115.396955
2023-12-28     83231.060239
2023-12-29     83156.496436
Length: 501, dtype: float64"
4,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99088.440819
2022-01-05     98486.230043
2022-01-06     98243.363266
2022-01-07     98111.197031
                  ...      
2023-12-22     88228.894109
2023-12-26     88513.806598
2023-12-27     88628.769214
2023-12-28     88754.849503
2023-12-29     88663.505768
Length: 501, dtype: float64"
4,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99927.080006
2022-01-05     98380.502198
2022-01-06     98211.351663
2022-01-07     98381.487426
                  ...      
2023-12-22     84553.265287
2023-12-26     84781.077895
2023-12-27     84724.492670
2023-12-28     84752.399664
2023-12-29     84568.026565
Length: 501, dtype: float64"
4,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99306.287236
2022-01-05     99051.341412
2022-01-06     99066.461950
2022-01-07     99357.219915
                  ...      
2023-12-22    102515.426235
2023-12-26    102838.198243
2023-12-27    103083.603674
2023-12-28    103268.210854
2023-12-29    103236.391645
Length: 501, dtype: float64"
4,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100299.050322
2022-01-05     98962.211390
2022-01-06     99023.931975
2022-01-07     98844.981310
                  ...      
2023-12-22    108369.276232
2023-12-26    108643.175430
2023-12-27    108526.194888
2023-12-28    108528.478884
2023-12-29    108456.685061
Length: 501, dtype: float64"
4,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     98698.573929
2022-01-05     98265.982051
2022-01-06     98140.187806
2022-01-07     98286.456979
                  ...      
2023-12-22     80903.334671
2023-12-26     81248.633220
2023-12-27     81370.615330
2023-12-28     81450.684542
2023-12-29     81397.273390
Length: 501, dtype: float64"
4,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100212.772744
2022-01-05     99058.283158
2022-01-06     98694.647001
2022-01-07     98598.786750
                  ...      
2023-12-22     79593.399356
2023-12-26     79810.522187
2023-12-27     79728.272892
2023-12-28     79803.357291
2023-12-29     79820.781831
Length: 501, dtype: float64"
4,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99085.692677
2022-01-05     98370.840332
2022-01-06     98036.739588
2022-01-07     98100.000751
                  ...      
2023-12-22     87078.170224
2023-12-26     87341.441477
2023-12-27     87492.303650
2023-12-28     87668.328920
2023-12-29     87543.583813
Length: 501, dtype: float64"
4,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100268.092782
2022-01-05     98845.220303
2022-01-06     98339.672531
2022-01-07     98421.408988
                  ...      
2023-12-22     80819.319719
2023-12-26     81013.721161
2023-12-27     80979.799492
2023-12-28     81055.937983
2023-12-29     81009.574692
Length: 501, dtype: float64"
4,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99306.287236
2022-01-05     99051.341412
2022-01-06     99066.461950
2022-01-07     99357.219915
                  ...      
2023-12-22    102515.426235
2023-12-26    102838.198243
2023-12-27    103083.603674
2023-12-28    103268.210854
2023-12-29    103236.391645
Length: 501, dtype: float64"
4,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100299.050322
2022-01-05     98962.211390
2022-01-06     99023.931975
2022-01-07     98844.981310
                  ...      
2023-12-22    108369.276232
2023-12-26    108643.175430
2023-12-27    108526.194888
2023-12-28    108528.478884
2023-12-29    108456.685061
Length: 501, dtype: float64"
4,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99288.083532
2022-01-05     98772.462700
2022-01-06     98470.110531
2022-01-07     98484.134350
                  ...      
2023-12-22     74922.258458
2023-12-26     75246.023895
2023-12-27     75325.671148
2023-12-28     75463.704406
2023-12-29     75385.980637
Length: 501, dtype: float64"
4,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100307.160345
2022-01-05     99483.773373
2022-01-06     99370.658037
2022-01-07     99140.961180
                  ...      
2023-12-22     83147.503957
2023-12-26     83339.379568
2023-12-27     83281.276032
2023-12-28     83301.757303
2023-12-29     83214.047942
Length: 501, dtype: float64"
4,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99481.651015
2022-01-05     98706.311293
2022-01-06     98452.023712
2022-01-07     98535.637442
                  ...      
2023-12-22     92625.854544
2023-12-26     92994.008923
2023-12-27     93176.637344
2023-12-28     93324.516834
2023-12-29     93262.560891
Length: 501, dtype: float64"
4,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100560.317479
2022-01-05     99663.030161
2022-01-06     99417.845133
2022-01-07     99468.280418
                  ...      
2023-12-22     92919.804710
2023-12-26     93227.986577
2023-12-27     93244.191123
2023-12-28     93320.169132
2023-12-29     93299.648327
Length: 501, dtype: float64"
4,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99306.287236
2022-01-05     99051.341412
2022-01-06     99066.461950
2022-01-07     99357.219915
                  ...      
2023-12-22    102515.426235
2023-12-26    102838.198243
2023-12-27    103083.603674
2023-12-28    103268.210854
2023-12-29    103236.391645
Length: 501, dtype: float64"
4,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100299.050322
2022-01-05     98962.211390
2022-01-06     99023.931975
2022-01-07     98844.981310
                  ...      
2023-12-22    108369.276232
2023-12-26    108643.175430
2023-12-27    108526.194888
2023-12-28    108528.478884
2023-12-29    108456.685061
Length: 501, dtype: float64"
4,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99175.430444
2022-01-05     98587.629504
2022-01-06     98308.135288
2022-01-07     98480.983630
                  ...      
2023-12-22     81452.333084
2023-12-26     81760.195966
2023-12-27     81911.208111
2023-12-28     81999.062560
2023-12-29     81917.914225
Length: 501, dtype: float64"
4,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100748.584491
2022-01-05     99631.062196
2022-01-06     99231.083646
2022-01-07     99428.416597
                  ...      
2023-12-22     86868.474682
2023-12-26     87097.525212
2023-12-27     87042.232385
2023-12-28     87090.170282
2023-12-29     86991.902196
Length: 501, dtype: float64"
4,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99419.434000
2022-01-05     98085.038582
2022-01-06     97844.141716
2022-01-07     97957.583810
                  ...      
2023-12-22     86642.319852
2023-12-26     86939.377843
2023-12-27     87094.806245
2023-12-28     87213.779728
2023-12-29     87082.070816
Length: 501, dtype: float64"
4,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100453.156547
2022-01-05     99078.911773
2022-01-06     98839.280805
2022-01-07     98658.635146
                  ...      
2023-12-22     84505.255296
2023-12-26     84729.041016
2023-12-27     84626.878857
2023-12-28     84635.785986
2023-12-29     84539.013190
Length: 501, dtype: float64"
4,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99306.287236
2022-01-05     99051.341412
2022-01-06     99066.461950
2022-01-07     99357.219915
                  ...      
2023-12-22    102515.426235
2023-12-26    102838.198243
2023-12-27    103083.603674
2023-12-28    103268.210854
2023-12-29    103236.391645
Length: 501, dtype: float64"
4,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100299.050322
2022-01-05     98962.211390
2022-01-06     99023.931975
2022-01-07     98844.981310
                  ...      
2023-12-22    108369.276232
2023-12-26    108643.175430
2023-12-27    108526.194888
2023-12-28    108528.478884
2023-12-29    108456.685061
Length: 501, dtype: float64"
0,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99494.380131
2022-01-05     98614.135002
2022-01-06     97924.754227
2022-01-07     97812.515550
                  ...      
2023-12-22     84685.947833
2023-12-26     85014.849193
2023-12-27     85103.578617
2023-12-28     85087.914238
2023-12-29     84971.943557
Length: 501, dtype: float64"
0,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99999.111503
2022-01-05     98933.709924
2022-01-06     99005.325720
2022-01-07     99330.280282
                  ...      
2023-12-22     82573.480761
2023-12-26     82790.967323
2023-12-27     82690.737447
2023-12-28     82792.553026
2023-12-29     82757.222329
Length: 501, dtype: float64"
0,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100298.223720
2022-01-05     99471.219081
2022-01-06     98843.619093
2022-01-07     98581.272137
                  ...      
2023-12-22     93663.832651
2023-12-26     94057.715308
2023-12-27     94153.002111
2023-12-28     94109.312759
2023-12-29     94056.342635
Length: 501, dtype: float64"
0,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99929.640424
2022-01-05     99495.474500
2022-01-06     99569.750575
2022-01-07     99678.545931
                  ...      
2023-12-22     79377.571925
2023-12-26     79500.288919
2023-12-27     79502.117443
2023-12-28     79556.656099
2023-12-29     79508.494712
Length: 501, dtype: float64"
0,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100061.726006
2022-01-05     99597.315080
2022-01-06     99285.050733
2022-01-07     99158.955375
                  ...      
2023-12-22    101082.383984
2023-12-26    101817.017054
2023-12-27    102049.582472
2023-12-28    102129.178105
2023-12-29    102089.753343
Length: 501, dtype: float64"
0,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100137.624707
2022-01-05     99312.872980
2022-01-06     99581.460151
2022-01-07     99605.165453
                  ...      
2023-12-22    102100.753331
2023-12-26    102413.372901
2023-12-27    102411.708922
2023-12-28    102613.017703
2023-12-29    102605.302630
Length: 501, dtype: float64"
0,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99955.536873
2022-01-05     99679.768822
2022-01-06     99326.636143
2022-01-07     99081.807970
                  ...      
2023-12-22     91097.144421
2023-12-26     91432.346117
2023-12-27     91559.268039
2023-12-28     91629.480541
2023-12-29     91502.470071
Length: 501, dtype: float64"
0,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99383.789671
2022-01-05     98019.106245
2022-01-06     98352.902722
2022-01-07     98586.726965
                  ...      
2023-12-22     85445.449761
2023-12-26     85597.525141
2023-12-27     85592.299102
2023-12-28     85708.369917
2023-12-29     85652.271997
Length: 501, dtype: float64"
0,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99995.263575
2022-01-05     99219.998285
2022-01-06     98954.689371
2022-01-07     98932.868425
                  ...      
2023-12-22     92053.635100
2023-12-26     92410.838508
2023-12-27     92509.106772
2023-12-28     92556.467229
2023-12-29     92463.522031
Length: 501, dtype: float64"
0,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99547.563193
2022-01-05     97532.070673
2022-01-06     97860.352983
2022-01-07     97665.568457
                  ...      
2023-12-22     87646.916502
2023-12-26     87878.281414
2023-12-27     87806.895666
2023-12-28     87932.985055
2023-12-29     87921.801093
Length: 501, dtype: float64"
0,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100061.726006
2022-01-05     99597.315080
2022-01-06     99285.050733
2022-01-07     99158.955375
                  ...      
2023-12-22    101082.383984
2023-12-26    101817.017054
2023-12-27    102049.582472
2023-12-28    102129.178105
2023-12-29    102089.753343
Length: 501, dtype: float64"
0,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100137.624707
2022-01-05     99312.872980
2022-01-06     99581.460151
2022-01-07     99605.165453
                  ...      
2023-12-22    102100.753331
2023-12-26    102413.372901
2023-12-27    102411.708922
2023-12-28    102613.017703
2023-12-29    102605.302630
Length: 501, dtype: float64"
0,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100165.058190
2022-01-05     99233.951247
2022-01-06     98982.683546
2022-01-07     98632.309232
                  ...      
2023-12-22     82431.647034
2023-12-26     82878.933354
2023-12-27     82955.162257
2023-12-28     82987.784572
2023-12-29     82837.531189
Length: 501, dtype: float64"
0,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99721.111008
2022-01-05     99114.424515
2022-01-06     99507.916347
2022-01-07     99389.606114
                  ...      
2023-12-22     76635.072232
2023-12-26     76761.306964
2023-12-27     76712.350585
2023-12-28     76835.995672
2023-12-29     76827.285905
Length: 501, dtype: float64"
0,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100083.413060
2022-01-05     99340.729818
2022-01-06     99040.047694
2022-01-07     98925.357457
                  ...      
2023-12-22    102444.012234
2023-12-26    102891.293491
2023-12-27    103073.120724
2023-12-28    103092.563487
2023-12-29    103018.549907
Length: 501, dtype: float64"
0,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99788.131797
2022-01-05     99514.718622
2022-01-06     99661.646976
2022-01-07    100099.979627
                  ...      
2023-12-22     92415.099787
2023-12-26     92646.952694
2023-12-27     92721.029153
2023-12-28     92852.645046
2023-12-29     92826.435389
Length: 501, dtype: float64"
0,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100061.726006
2022-01-05     99597.315080
2022-01-06     99285.050733
2022-01-07     99158.955375
                  ...      
2023-12-22    101082.383984
2023-12-26    101817.017054
2023-12-27    102049.582472
2023-12-28    102129.178105
2023-12-29    102089.753343
Length: 501, dtype: float64"
0,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100137.624707
2022-01-05     99312.872980
2022-01-06     99581.460151
2022-01-07     99605.165453
                  ...      
2023-12-22    102100.753331
2023-12-26    102413.372901
2023-12-27    102411.708922
2023-12-28    102613.017703
2023-12-29    102605.302630
Length: 501, dtype: float64"
0,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99741.075926
2022-01-05     99077.594313
2022-01-06     98303.038319
2022-01-07     98052.413917
                  ...      
2023-12-22     86506.301922
2023-12-26     86887.240896
2023-12-27     86980.062397
2023-12-28     87029.214922
2023-12-29     86933.320842
Length: 501, dtype: float64"
0,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99617.337307
2022-01-05     98758.267478
2022-01-06     98990.850502
2022-01-07     99279.587938
                  ...      
2023-12-22     82251.118478
2023-12-26     82367.715369
2023-12-27     82284.848530
2023-12-28     82379.963456
2023-12-29     82322.966471
Length: 501, dtype: float64"
0,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100172.868005
2022-01-05     99344.087172
2022-01-06     99206.493772
2022-01-07     99173.383553
                  ...      
2023-12-22     89054.770924
2023-12-26     89516.665786
2023-12-27     89602.155652
2023-12-28     89598.546031
2023-12-29     89526.755524
Length: 501, dtype: float64"
0,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99848.869632
2022-01-05     98750.440017
2022-01-06     98918.231438
2022-01-07     99076.414751
                  ...      
2023-12-22     87698.608068
2023-12-26     87862.664264
2023-12-27     87857.180589
2023-12-28     87913.818826
2023-12-29     87880.857507
Length: 501, dtype: float64"
0,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100061.726006
2022-01-05     99597.315080
2022-01-06     99285.050733
2022-01-07     99158.955375
                  ...      
2023-12-22    101082.383984
2023-12-26    101817.017054
2023-12-27    102049.582472
2023-12-28    102129.178105
2023-12-29    102089.753343
Length: 501, dtype: float64"
0,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100137.624707
2022-01-05     99312.872980
2022-01-06     99581.460151
2022-01-07     99605.165453
                  ...      
2023-12-22    102100.753331
2023-12-26    102413.372901
2023-12-27    102411.708922
2023-12-28    102613.017703
2023-12-29    102605.302630
Length: 501, dtype: float64"
1,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     98873.950880
2022-01-05     98443.315304
2022-01-06     98068.467343
2022-01-07     97857.119790
                  ...      
2023-12-22     81044.626036
2023-12-26     81149.593237
2023-12-27     81189.619085
2023-12-28     81304.029067
2023-12-29     81277.657606
Length: 501, dtype: float64"
1,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100822.924183
2022-01-05     99731.882759
2022-01-06     99806.455943
2022-01-07     99951.206106
                  ...      
2023-12-22     86633.249615
2023-12-26     87021.383638
2023-12-27     87055.963606
2023-12-28     87032.465296
2023-12-29     86862.038740
Length: 501, dtype: float64"
1,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99077.802928
2022-01-05     98475.365885
2022-01-06     98239.026326
2022-01-07     97986.418569
                  ...      
2023-12-22     86554.846511
2023-12-26     86637.770739
2023-12-27     86697.926698
2023-12-28     86897.359410
2023-12-29     86900.976477
Length: 501, dtype: float64"
1,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100635.335335
2022-01-05     99909.101419
2022-01-06    100036.028994
2022-01-07    100168.809285
                  ...      
2023-12-22     89259.522899
2023-12-26     89731.569686
2023-12-27     89791.498370
2023-12-28     89813.206393
2023-12-29     89680.936985
Length: 501, dtype: float64"
1,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99001.685188
2022-01-05     97941.748583
2022-01-06     97599.381813
2022-01-07     97375.084621
                  ...      
2023-12-22    102240.131779
2023-12-26    102371.381891
2023-12-27    102494.578533
2023-12-28    102676.826985
2023-12-29    102648.534636
Length: 501, dtype: float64"
1,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100546.815134
2022-01-05     99688.348021
2022-01-06     99907.668061
2022-01-07    100039.072867
                  ...      
2023-12-22    106672.431846
2023-12-26    107457.613628
2023-12-27    107550.880842
2023-12-28    107527.723831
2023-12-29    107452.467594
Length: 501, dtype: float64"
1,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99076.374959
2022-01-05     98262.129410
2022-01-06     97962.133745
2022-01-07     97721.750407
                  ...      
2023-12-22     77481.333667
2023-12-26     77575.420628
2023-12-27     77624.097205
2023-12-28     77728.997644
2023-12-29     77704.954403
Length: 501, dtype: float64"
1,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100630.824737
2022-01-05     99562.706187
2022-01-06     99519.343476
2022-01-07     99820.394736
                  ...      
2023-12-22     83859.071649
2023-12-26     84508.917471
2023-12-27     84482.365509
2023-12-28     84412.776681
2023-12-29     84328.321328
Length: 501, dtype: float64"
1,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     98966.791933
2022-01-05     98033.678996
2022-01-06     97633.898492
2022-01-07     97418.359412
                  ...      
2023-12-22     91551.607152
2023-12-26     91675.236107
2023-12-27     91765.557812
2023-12-28     91979.236651
2023-12-29     91988.624986
Length: 501, dtype: float64"
1,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100356.440391
2022-01-05     99244.754091
2022-01-06     99306.100672
2022-01-07     99479.223677
                  ...      
2023-12-22     89470.564447
2023-12-26     89923.373344
2023-12-27     89955.716689
2023-12-28     89980.517519
2023-12-29     89890.277990
Length: 501, dtype: float64"
1,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99001.685188
2022-01-05     97941.748583
2022-01-06     97599.381813
2022-01-07     97375.084621
                  ...      
2023-12-22    102240.131779
2023-12-26    102371.381891
2023-12-27    102494.578533
2023-12-28    102676.826985
2023-12-29    102648.534636
Length: 501, dtype: float64"
1,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100546.815134
2022-01-05     99688.348021
2022-01-06     99907.668061
2022-01-07    100039.072867
                  ...      
2023-12-22    106672.431846
2023-12-26    107457.613628
2023-12-27    107550.880842
2023-12-28    107527.723831
2023-12-29    107452.467594
Length: 501, dtype: float64"
1,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     98837.891988
2022-01-05     98243.302406
2022-01-06     97586.403970
2022-01-07     97220.993952
                  ...      
2023-12-22     74713.782924
2023-12-26     74756.326764
2023-12-27     74825.120257
2023-12-28     74954.958255
2023-12-29     74920.894258
Length: 501, dtype: float64"
1,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100813.154677
2022-01-05     99101.660933
2022-01-06     99501.711639
2022-01-07     99735.461255
                  ...      
2023-12-22     85850.945460
2023-12-26     86349.325559
2023-12-27     86374.257134
2023-12-28     86230.281520
2023-12-29     86120.682794
Length: 501, dtype: float64"
1,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     98991.515051
2022-01-05     98148.288122
2022-01-06     97932.616057
2022-01-07     97637.125552
                  ...      
2023-12-22     89085.020450
2023-12-26     89197.689536
2023-12-27     89295.323810
2023-12-28     89485.766433
2023-12-29     89490.333266
Length: 501, dtype: float64"
1,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100635.122755
2022-01-05     99740.535713
2022-01-06     99920.871883
2022-01-07    100308.336574
                  ...      
2023-12-22    100238.948720
2023-12-26    101101.766842
2023-12-27    101202.595361
2023-12-28    101223.817185
2023-12-29    101079.311199
Length: 501, dtype: float64"
1,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99001.685188
2022-01-05     97941.748583
2022-01-06     97599.381813
2022-01-07     97375.084621
                  ...      
2023-12-22    102240.131779
2023-12-26    102371.381891
2023-12-27    102494.578533
2023-12-28    102676.826985
2023-12-29    102648.534636
Length: 501, dtype: float64"
1,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100546.815134
2022-01-05     99688.348021
2022-01-06     99907.668061
2022-01-07    100039.072867
                  ...      
2023-12-22    106672.431846
2023-12-26    107457.613628
2023-12-27    107550.880842
2023-12-28    107527.723831
2023-12-29    107452.467594
Length: 501, dtype: float64"
1,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     98836.162710
2022-01-05     97867.549351
2022-01-06     97277.363917
2022-01-07     97048.281631
                  ...      
2023-12-22     78626.899207
2023-12-26     78649.173092
2023-12-27     78719.125240
2023-12-28     78853.851500
2023-12-29     78838.127354
Length: 501, dtype: float64"
1,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100924.086146
2022-01-05     99630.655346
2022-01-06     99686.085723
2022-01-07     99810.737418
                  ...      
2023-12-22     86691.679089
2023-12-26     87487.848565
2023-12-27     87545.555643
2023-12-28     87449.995204
2023-12-29     87296.128837
Length: 501, dtype: float64"
1,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     98909.492812
2022-01-05     98069.714827
2022-01-06     97665.884415
2022-01-07     97277.378858
                  ...      
2023-12-22     84953.189288
2023-12-26     85062.042247
2023-12-27     85116.988973
2023-12-28     85315.010602
2023-12-29     85321.632717
Length: 501, dtype: float64"
1,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100615.314862
2022-01-05     99240.493268
2022-01-06     99311.944396
2022-01-07     99522.979862
                  ...      
2023-12-22     92830.932630
2023-12-26     93285.310745
2023-12-27     93310.811827
2023-12-28     93338.257582
2023-12-29     93163.572783
Length: 501, dtype: float64"
1,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99001.685188
2022-01-05     97941.748583
2022-01-06     97599.381813
2022-01-07     97375.084621
                  ...      
2023-12-22    102240.131779
2023-12-26    102371.381891
2023-12-27    102494.578533
2023-12-28    102676.826985
2023-12-29    102648.534636
Length: 501, dtype: float64"
1,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04    100546.815134
2022-01-05     99688.348021
2022-01-06     99907.668061
2022-01-07    100039.072867
                  ...      
2023-12-22    106672.431846
2023-12-26    107457.613628
2023-12-27    107550.880842
2023-12-28    107527.723831
2023-12-29    107452.467594
Length: 501, dtype: float64"
