iteration,strategy,rl_model,data_group,portfolio_values
153,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99825.162714
2022-01-05     98828.508683
2022-01-06     98634.839891
2022-01-07     98913.485300
                  ...      
2023-12-22     93573.365347
2023-12-26     93713.960693
2023-12-27     93748.496720
2023-12-28     93970.676002
2023-12-29     93898.316153
Length: 501, dtype: float64"
153,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99627.255275
2022-01-05     98799.976074
2022-01-06     98638.645766
2022-01-07     98311.258564
                  ...      
2023-12-22     97224.695525
2023-12-26     97582.928404
2023-12-27     97759.284338
2023-12-28     97792.733592
2023-12-29     97763.848296
Length: 501, dtype: float64"
153,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99796.222287
2022-01-05     98701.860360
2022-01-06     98397.617696
2022-01-07     98547.694067
                  ...      
2023-12-22     98476.907788
2023-12-26     98654.105680
2023-12-27     98710.880188
2023-12-28     98933.726303
2023-12-29     98829.554754
Length: 501, dtype: float64"
153,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99987.405607
2022-01-05     99213.604838
2022-01-06     98899.629054
2022-01-07     98760.467303
                  ...      
2023-12-22    103805.393829
2023-12-26    104225.567846
2023-12-27    104336.343400
2023-12-28    104361.113448
2023-12-29    104324.475726
Length: 501, dtype: float64"
153,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99987.826306
2022-01-05     98794.881850
2022-01-06     98547.423020
2022-01-07     98486.523540
                  ...      
2023-12-22     74234.227196
2023-12-26     74339.018743
2023-12-27     74368.793603
2023-12-28     74453.949929
2023-12-29     74409.911190
Length: 501, dtype: float64"
153,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99842.066496
2022-01-05     99056.089484
2022-01-06     98897.133510
2022-01-07     98584.596425
                  ...      
2023-12-22     84988.789215
2023-12-26     85637.914251
2023-12-27     85640.500489
2023-12-28     85545.059071
2023-12-29     85447.467170
Length: 501, dtype: float64"
153,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99711.668561
2022-01-05     98921.187477
2022-01-06     98839.881983
2022-01-07     99185.894357
                  ...      
2023-12-22     81456.710199
2023-12-26     81588.829397
2023-12-27     81638.530778
2023-12-28     81775.629706
2023-12-29     81726.337792
Length: 501, dtype: float64"
153,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99914.193357
2022-01-05     98931.839581
2022-01-06     99073.720980
2022-01-07     98791.434728
                  ...      
2023-12-22     93153.657812
2023-12-26     93584.980200
2023-12-27     93710.846907
2023-12-28     93784.371491
2023-12-29     93685.232906
Length: 501, dtype: float64"
153,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99796.222287
2022-01-05     98701.860360
2022-01-06     98397.617696
2022-01-07     98547.694067
                  ...      
2023-12-22     98476.907788
2023-12-26     98654.105680
2023-12-27     98710.880188
2023-12-28     98933.726303
2023-12-29     98829.554754
Length: 501, dtype: float64"
153,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99987.405607
2022-01-05     99213.604838
2022-01-06     98899.629054
2022-01-07     98760.467303
                  ...      
2023-12-22    103805.393829
2023-12-26    104225.567846
2023-12-27    104336.343400
2023-12-28    104361.113448
2023-12-29    104324.475726
Length: 501, dtype: float64"
