iteration,strategy,rl_model,data_group,portfolio_values
106,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99135.174598
2022-01-05     98213.763581
2022-01-06     97829.941209
2022-01-07     97426.745065
                  ...      
2023-12-22     99340.953416
2023-12-26     99791.657057
2023-12-27     99855.440111
2023-12-28    100034.883393
2023-12-29    100028.542408
Length: 501, dtype: float64"
106,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99960.045332
2022-01-05     99429.288552
2022-01-06     99453.628397
2022-01-07     99789.196015
                  ...      
2023-12-22    108571.300817
2023-12-26    108730.577438
2023-12-27    108864.881368
2023-12-28    108956.417870
2023-12-29    108869.356384
Length: 501, dtype: float64"
106,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99254.612192
2022-01-05     97907.084614
2022-01-06     97458.002959
2022-01-07     97155.158629
                  ...      
2023-12-22     82624.554398
2023-12-26     82954.999143
2023-12-27     82956.965666
2023-12-28     83024.926018
2023-12-29     82940.204569
Length: 501, dtype: float64"
106,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100125.859063
2022-01-05     99245.273197
2022-01-06     99399.780826
2022-01-07     99807.669288
                  ...      
2023-12-22     86632.370502
2023-12-26     86743.213524
2023-12-27     86755.253775
2023-12-28     86871.311446
2023-12-29     86789.964822
Length: 501, dtype: float64"
106,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99284.245657
2022-01-05     97778.412896
2022-01-06     97563.723417
2022-01-07     97018.617630
                  ...      
2023-12-22     89530.223045
2023-12-26     89903.377509
2023-12-27     89893.478435
2023-12-28     89918.117402
2023-12-29     89766.304772
Length: 501, dtype: float64"
106,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100101.114471
2022-01-05     99608.426667
2022-01-06     99719.743699
2022-01-07     99886.475317
                  ...      
2023-12-22    104474.150692
2023-12-26    104635.504514
2023-12-27    104749.161865
2023-12-28    104847.804982
2023-12-29    104762.637313
Length: 501, dtype: float64"
106,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99135.174598
2022-01-05     98213.763581
2022-01-06     97829.941209
2022-01-07     97426.745065
                  ...      
2023-12-22     99340.953416
2023-12-26     99791.657057
2023-12-27     99855.440111
2023-12-28    100034.883393
2023-12-29    100028.542408
Length: 501, dtype: float64"
106,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99960.045332
2022-01-05     99429.288552
2022-01-06     99453.628397
2022-01-07     99789.196015
                  ...      
2023-12-22    108571.300817
2023-12-26    108730.577438
2023-12-27    108864.881368
2023-12-28    108956.417870
2023-12-29    108869.356384
Length: 501, dtype: float64"
106,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99295.588146
2022-01-05     98216.740239
2022-01-06     97883.109704
2022-01-07     97695.948643
                  ...      
2023-12-22     80898.428329
2023-12-26     81254.094652
2023-12-27     81282.127741
2023-12-28     81328.817456
2023-12-29     81240.136917
Length: 501, dtype: float64"
106,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99796.072796
2022-01-05     99410.472277
2022-01-06     99694.843418
2022-01-07     99956.980524
                  ...      
2023-12-22     85687.692339
2023-12-26     85865.126340
2023-12-27     85962.093310
2023-12-28     85965.693157
2023-12-29     85933.578925
Length: 501, dtype: float64"
106,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99420.361453
2022-01-05     98262.955781
2022-01-06     97750.894650
2022-01-07     97231.249768
                  ...      
2023-12-22     97335.574017
2023-12-26     97797.183200
2023-12-27     97834.720768
2023-12-28     97937.798810
2023-12-29     97816.293432
Length: 501, dtype: float64"
106,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100266.018299
2022-01-05     99549.085183
2022-01-06     99532.270975
2022-01-07     99911.921803
                  ...      
2023-12-22     92287.373522
2023-12-26     92420.408657
2023-12-27     92513.742316
2023-12-28     92648.804416
2023-12-29     92633.749330
Length: 501, dtype: float64"
106,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99135.174598
2022-01-05     98213.763581
2022-01-06     97829.941209
2022-01-07     97426.745065
                  ...      
2023-12-22     99340.953416
2023-12-26     99791.657057
2023-12-27     99855.440111
2023-12-28    100034.883393
2023-12-29    100028.542408
Length: 501, dtype: float64"
106,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99960.045332
2022-01-05     99429.288552
2022-01-06     99453.628397
2022-01-07     99789.196015
                  ...      
2023-12-22    108571.300817
2023-12-26    108730.577438
2023-12-27    108864.881368
2023-12-28    108956.417870
2023-12-29    108869.356384
Length: 501, dtype: float64"
