iteration,strategy,rl_model,data_group,portfolio_values
105,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99920.536454
2022-01-05    100013.306985
2022-01-06    100050.766672
2022-01-07    100790.150827
                  ...      
2023-12-22     82915.697785
2023-12-26     83079.786922
2023-12-27     83178.018203
2023-12-28     83295.524702
2023-12-29     83276.947307
Length: 501, dtype: float64"
105,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99433.180137
2022-01-05     98181.577447
2022-01-06     97674.250003
2022-01-07     96766.715829
                  ...      
2023-12-22     89159.182089
2023-12-26     89603.999632
2023-12-27     89486.744369
2023-12-28     89524.131476
2023-12-29     89452.078806
Length: 501, dtype: float64"
105,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100292.238963
2022-01-05    100204.061709
2022-01-06    100271.549837
2022-01-07    100943.269304
                  ...      
2023-12-22     90871.982509
2023-12-26     91114.340147
2023-12-27     91281.495787
2023-12-28     91530.137096
2023-12-29     91505.956516
Length: 501, dtype: float64"
105,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99478.259921
2022-01-05     97855.868538
2022-01-06     97567.075890
2022-01-07     96951.068054
                  ...      
2023-12-22     99558.429854
2023-12-26    100026.074766
2023-12-27    100005.019387
2023-12-28    100122.150281
2023-12-29    100046.015595
Length: 501, dtype: float64"
105,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99696.126518
2022-01-05     99986.225335
2022-01-06     99908.650035
2022-01-07    100803.500222
                  ...      
2023-12-22     96662.788993
2023-12-26     96821.817433
2023-12-27     97063.736947
2023-12-28     97283.241899
2023-12-29     97202.451029
Length: 501, dtype: float64"
105,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99731.849825
2022-01-05     98931.900460
2022-01-06     98746.560297
2022-01-07     98417.028747
                  ...      
2023-12-22    103940.281227
2023-12-26    104705.922199
2023-12-27    104771.587664
2023-12-28    104748.208372
2023-12-29    104650.186532
Length: 501, dtype: float64"
105,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99849.974554
2022-01-05    100017.112954
2022-01-06    100089.720867
2022-01-07    100624.519850
                  ...      
2023-12-22     76955.558972
2023-12-26     77138.561628
2023-12-27     77277.836976
2023-12-28     77363.512578
2023-12-29     77259.200369
Length: 501, dtype: float64"
105,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99558.301082
2022-01-05     98232.799141
2022-01-06     98046.528200
2022-01-07     97283.144472
                  ...      
2023-12-22     88833.531231
2023-12-26     89266.230034
2023-12-27     89256.951642
2023-12-28     89245.816790
2023-12-29     89203.272964
Length: 501, dtype: float64"
105,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100255.851513
2022-01-05    100471.957105
2022-01-06    100610.311928
2022-01-07    101322.102446
                  ...      
2023-12-22     84046.546504
2023-12-26     84252.701564
2023-12-27     84395.517514
2023-12-28     84550.308252
2023-12-29     84498.682581
Length: 501, dtype: float64"
105,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99748.311843
2022-01-05     97994.457823
2022-01-06     97605.800661
2022-01-07     96858.961907
                  ...      
2023-12-22     92662.721657
2023-12-26     93333.973966
2023-12-27     93256.740810
2023-12-28     93132.736758
2023-12-29     93040.909322
Length: 501, dtype: float64"
105,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99696.126518
2022-01-05     99986.225335
2022-01-06     99908.650035
2022-01-07    100803.500222
                  ...      
2023-12-22     96662.788993
2023-12-26     96821.817433
2023-12-27     97063.736947
2023-12-28     97283.241899
2023-12-29     97202.451029
Length: 501, dtype: float64"
105,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99731.849825
2022-01-05     98931.900460
2022-01-06     98746.560297
2022-01-07     98417.028747
                  ...      
2023-12-22    103940.281227
2023-12-26    104705.922199
2023-12-27    104771.587664
2023-12-28    104748.208372
2023-12-29    104650.186532
Length: 501, dtype: float64"
102,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99980.680131
2022-01-05     98618.574140
2022-01-06     99068.394809
2022-01-07     98997.874747
                  ...      
2023-12-22     86389.593712
2023-12-26     86620.898029
2023-12-27     86480.312368
2023-12-28     86518.398002
2023-12-29     86418.092391
Length: 501, dtype: float64"
102,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99823.030611
2022-01-05     99208.283288
2022-01-06     98441.009038
2022-01-07     98432.840825
                  ...      
2023-12-22     80001.320875
2023-12-26     80350.038571
2023-12-27     80505.063363
2023-12-28     80611.221289
2023-12-29     80570.641878
Length: 501, dtype: float64"
102,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99640.399048
2022-01-05     98919.668082
2022-01-06     99108.181003
2022-01-07     99006.007119
                  ...      
2023-12-22     89331.977214
2023-12-26     89478.427883
2023-12-27     89352.590122
2023-12-28     89318.831798
2023-12-29     89134.401170
Length: 501, dtype: float64"
102,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99971.410318
2022-01-05     99676.449498
2022-01-06     98825.818196
2022-01-07     98951.667178
                  ...      
2023-12-22     81049.571254
2023-12-26     81402.787939
2023-12-27     81552.790910
2023-12-28     81692.818335
2023-12-29     81579.740155
Length: 501, dtype: float64"
102,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99521.615783
2022-01-05     98496.311750
2022-01-06     98672.228593
2022-01-07     98571.304670
                  ...      
2023-12-22    104464.421852
2023-12-26    104648.798640
2023-12-27    104693.755425
2023-12-28    104703.280954
2023-12-29    104714.316000
Length: 501, dtype: float64"
102,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99348.577573
2022-01-05     98818.814453
2022-01-06     97847.847054
2022-01-07     97952.857785
                  ...      
2023-12-22     96953.064516
2023-12-26     97291.421142
2023-12-27     97518.876766
2023-12-28     97762.307396
2023-12-29     97768.894827
Length: 501, dtype: float64"
102,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99742.407574
2022-01-05     98608.068569
2022-01-06     98880.641476
2022-01-07     98928.767431
                  ...      
2023-12-22     84742.924979
2023-12-26     84891.010283
2023-12-27     84842.399141
2023-12-28     84833.338266
2023-12-29     84739.028284
Length: 501, dtype: float64"
102,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99994.246399
2022-01-05     99758.756021
2022-01-06     98992.066327
2022-01-07     99184.141924
                  ...      
2023-12-22     79446.461857
2023-12-26     79728.742904
2023-12-27     79850.380868
2023-12-28     79959.716239
2023-12-29     79929.382577
Length: 501, dtype: float64"
102,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100046.163182
2022-01-05     99452.134132
2022-01-06     99714.520489
2022-01-07     99760.364680
                  ...      
2023-12-22     94417.988101
2023-12-26     94687.259302
2023-12-27     94731.465504
2023-12-28     94708.715893
2023-12-29     94607.171249
Length: 501, dtype: float64"
102,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99452.274911
2022-01-05     98913.036892
2022-01-06     98007.008589
2022-01-07     98165.375856
                  ...      
2023-12-22     75678.897734
2023-12-26     75997.058482
2023-12-27     76096.653218
2023-12-28     76228.865387
2023-12-29     76193.225665
Length: 501, dtype: float64"
102,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
102,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99700.565280
2022-01-05     98232.987981
2022-01-06     98587.913231
2022-01-07     98240.578506
                  ...      
2023-12-22     89886.022029
2023-12-26     90072.751517
2023-12-27     90037.741391
2023-12-28     90015.834726
2023-12-29     89887.312647
Length: 501, dtype: float64"
102,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99817.129451
2022-01-05     99450.819705
2022-01-06     98556.847029
2022-01-07     98348.390779
                  ...      
2023-12-22     77197.509960
2023-12-26     77516.744324
2023-12-27     77618.641934
2023-12-28     77803.341856
2023-12-29     77720.127568
Length: 501, dtype: float64"
102,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100120.396735
2022-01-05     98613.491483
2022-01-06     99233.634401
2022-01-07     99075.063708
                  ...      
2023-12-22    108523.237356
2023-12-26    108884.393981
2023-12-27    108794.726069
2023-12-28    108761.400069
2023-12-29    108668.725115
Length: 501, dtype: float64"
102,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99718.419121
2022-01-05     99143.524398
2022-01-06     98441.190113
2022-01-07     98321.026782
                  ...      
2023-12-22     92936.365372
2023-12-26     93618.242488
2023-12-27     93868.698798
2023-12-28     93996.424773
2023-12-29     93926.625299
Length: 501, dtype: float64"
102,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
102,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99851.954903
2022-01-05     99051.068747
2022-01-06     99519.079118
2022-01-07     99060.262735
                  ...      
2023-12-22     87819.810450
2023-12-26     87988.883408
2023-12-27     87931.877842
2023-12-28     87949.080088
2023-12-29     87840.962495
Length: 501, dtype: float64"
102,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99480.960763
2022-01-05     98526.990922
2022-01-06     97820.722225
2022-01-07     97815.593228
                  ...      
2023-12-22     82015.377250
2023-12-26     82279.749210
2023-12-27     82465.916108
2023-12-28     82575.520034
2023-12-29     82521.560508
Length: 501, dtype: float64"
102,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99665.556391
2022-01-05     98327.616022
2022-01-06     98831.797674
2022-01-07     98738.174281
                  ...      
2023-12-22     99380.369597
2023-12-26     99617.166492
2023-12-27     99641.638241
2023-12-28     99689.821165
2023-12-29     99541.087930
Length: 501, dtype: float64"
102,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99818.090824
2022-01-05     99175.037693
2022-01-06     98413.078849
2022-01-07     98453.640608
                  ...      
2023-12-22     83265.575682
2023-12-26     83580.774967
2023-12-27     83741.416876
2023-12-28     83887.814435
2023-12-29     83782.100734
Length: 501, dtype: float64"
102,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
102,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99785.982950
2022-01-05     98182.929404
2022-01-06     98464.409919
2022-01-07     98395.940352
                  ...      
2023-12-22     88550.072509
2023-12-26     88713.614151
2023-12-27     88643.894825
2023-12-28     88543.422491
2023-12-29     88409.837978
Length: 501, dtype: float64"
102,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99795.879804
2022-01-05     99538.281382
2022-01-06     98860.595023
2022-01-07     98950.984939
                  ...      
2023-12-22     77730.431230
2023-12-26     78093.757701
2023-12-27     78237.048163
2023-12-28     78339.937899
2023-12-29     78275.378261
Length: 501, dtype: float64"
102,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100335.371264
2022-01-05     99186.618906
2022-01-06     99680.402770
2022-01-07     99419.727456
                  ...      
2023-12-22     98446.136654
2023-12-26     98710.536450
2023-12-27     98689.727631
2023-12-28     98695.541080
2023-12-29     98588.756562
Length: 501, dtype: float64"
102,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04    100003.613405
2022-01-05     99361.095650
2022-01-06     98698.003896
2022-01-07     98852.898428
                  ...      
2023-12-22     82389.709286
2023-12-26     83018.294650
2023-12-27     83126.010281
2023-12-28     83195.904004
2023-12-29     83172.000426
Length: 501, dtype: float64"
102,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
102,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100098.996928
2022-01-05     98408.163372
2022-01-06     98783.917522
2022-01-07     98650.741647
                  ...      
2023-12-22     84675.702112
2023-12-26     84912.909528
2023-12-27     84795.996609
2023-12-28     84803.589493
2023-12-29     84719.103577
Length: 501, dtype: float64"
102,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100251.332012
2022-01-05    100016.793584
2022-01-06     99109.088776
2022-01-07     98935.998395
                  ...      
2023-12-22     74974.906598
2023-12-26     75412.334007
2023-12-27     75549.081955
2023-12-28     75617.025265
2023-12-29     75512.590266
Length: 501, dtype: float64"
102,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99790.301250
2022-01-05     99076.677349
2022-01-06     99350.788026
2022-01-07     99286.038160
                  ...      
2023-12-22    100986.333438
2023-12-26    101293.128278
2023-12-27    101288.434003
2023-12-28    101382.547594
2023-12-29    101279.922858
Length: 501, dtype: float64"
102,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99584.987395
2022-01-05     98992.379512
2022-01-06     98147.208684
2022-01-07     98170.033888
                  ...      
2023-12-22     89719.487223
2023-12-26     90064.747411
2023-12-27     90260.316354
2023-12-28     90472.984547
2023-12-29     90467.989570
Length: 501, dtype: float64"
102,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
102,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04     99475.829040
2022-01-05     97946.659261
2022-01-06     98278.568225
2022-01-07     98228.495553
                  ...      
2023-12-22     81653.044027
2023-12-26     81785.853955
2023-12-27     81752.279831
2023-12-28     81771.464795
2023-12-29     81679.996909
Length: 501, dtype: float64"
102,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100026.609103
2022-01-05     99416.919062
2022-01-06     98663.096539
2022-01-07     98732.730676
                  ...      
2023-12-22     84870.667271
2023-12-26     85582.088859
2023-12-27     85707.441011
2023-12-28     85870.871122
2023-12-29     85790.419496
Length: 501, dtype: float64"
102,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99952.663917
2022-01-05     99095.033445
2022-01-06     99359.008613
2022-01-07     99287.737778
                  ...      
2023-12-22     98154.633407
2023-12-26     98435.654370
2023-12-27     98453.119475
2023-12-28     98447.359693
2023-12-29     98396.246294
Length: 501, dtype: float64"
102,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99611.681999
2022-01-05     99265.545563
2022-01-06     98282.489402
2022-01-07     98231.287387
                  ...      
2023-12-22     91646.374732
2023-12-26     92283.204124
2023-12-27     92527.032410
2023-12-28     92643.673013
2023-12-29     92587.172013
Length: 501, dtype: float64"
102,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
102,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100031.191145
2022-01-05     99648.610048
2022-01-06    100087.354911
2022-01-07     99668.338725
                  ...      
2023-12-22     89794.204564
2023-12-26     89944.339836
2023-12-27     89852.831818
2023-12-28     89836.654707
2023-12-29     89714.887035
Length: 501, dtype: float64"
102,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99296.667310
2022-01-05     98840.448106
2022-01-06     97862.828667
2022-01-07     97945.732445
                  ...      
2023-12-22     80519.316387
2023-12-26     80914.599093
2023-12-27     81079.965001
2023-12-28     81220.218818
2023-12-29     81217.982124
Length: 501, dtype: float64"
102,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04     99970.898645
2022-01-05     98734.523651
2022-01-06     99015.753484
2022-01-07     99031.541153
                  ...      
2023-12-22     90989.638919
2023-12-26     91195.243603
2023-12-27     91182.484834
2023-12-28     91275.497140
2023-12-29     91108.090127
Length: 501, dtype: float64"
102,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99729.703455
2022-01-05     99271.845452
2022-01-06     98550.630332
2022-01-07     98594.665354
                  ...      
2023-12-22     83977.018359
2023-12-26     84376.827411
2023-12-27     84517.090970
2023-12-28     84649.206244
2023-12-29     84608.907661
Length: 501, dtype: float64"
102,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100083.481333
2022-01-05     99034.390303
2022-01-06     99515.573878
2022-01-07     99690.574782
                  ...      
2023-12-22    102669.844964
2023-12-26    102910.711610
2023-12-27    102851.757902
2023-12-28    102744.658935
2023-12-29    102688.377972
Length: 501, dtype: float64"
102,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99989.812454
2022-01-05     99885.152549
2022-01-06     99293.481762
2022-01-07     99472.732214
                  ...      
2023-12-22     95011.524956
2023-12-26     95640.949921
2023-12-27     95830.869360
2023-12-28     95969.602767
2023-12-29     95956.246974
Length: 501, dtype: float64"
104,baseline,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100707.739016
2022-01-05     99985.982517
2022-01-06    100056.002375
2022-01-07     99954.799081
                  ...      
2023-12-22     81159.375814
2023-12-26     81513.762638
2023-12-27     81447.376949
2023-12-28     81470.797297
2023-12-29     81362.314103
Length: 501, dtype: float64"
104,baseline,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     98987.542245
2022-01-05     97833.516543
2022-01-06     97454.262027
2022-01-07     97124.965831
                  ...      
2023-12-22     83717.025172
2023-12-26     83821.657354
2023-12-27     83908.776384
2023-12-28     84040.800346
2023-12-29     83991.542692
Length: 501, dtype: float64"
104,baseline,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100806.235516
2022-01-05    100455.400238
2022-01-06    100621.253099
2022-01-07    101216.840023
                  ...      
2023-12-22     88860.253346
2023-12-26     89227.872016
2023-12-27     89190.653091
2023-12-28     89137.794145
2023-12-29     89060.598502
Length: 501, dtype: float64"
104,baseline,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99137.012133
2022-01-05     97679.239587
2022-01-06     97192.806558
2022-01-07     96745.634394
                  ...      
2023-12-22     89724.613282
2023-12-26     89823.190594
2023-12-27     89901.161753
2023-12-28     90012.145642
2023-12-29     90002.237182
Length: 501, dtype: float64"
104,baseline,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100238.228304
2022-01-05     99341.841842
2022-01-06     99187.237062
2022-01-07     99324.111685
                  ...      
2023-12-22     93708.655491
2023-12-26     94091.111148
2023-12-27     94145.452744
2023-12-28     94214.882675
2023-12-29     94050.934441
Length: 501, dtype: float64"
104,baseline,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     98888.860887
2022-01-05     97387.154685
2022-01-06     97022.560131
2022-01-07     96439.819951
                  ...      
2023-12-22    104552.533917
2023-12-26    104756.139388
2023-12-27    104848.178134
2023-12-28    104996.965879
2023-12-29    105071.001137
Length: 501, dtype: float64"
104,naive,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100690.794759
2022-01-05    100028.484027
2022-01-06     99977.472438
2022-01-07    100158.836437
                  ...      
2023-12-22     77113.761248
2023-12-26     77430.036580
2023-12-27     77396.621630
2023-12-28     77437.987373
2023-12-29     77318.207721
Length: 501, dtype: float64"
104,naive,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     98949.409692
2022-01-05     98088.894404
2022-01-06     97575.407124
2022-01-07     97163.020955
                  ...      
2023-12-22     83773.327263
2023-12-26     83949.054466
2023-12-27     84040.642886
2023-12-28     84153.233294
2023-12-29     84159.783139
Length: 501, dtype: float64"
104,naive,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    101003.720052
2022-01-05    100630.179450
2022-01-06    100961.412491
2022-01-07    101585.503302
                  ...      
2023-12-22     91927.657665
2023-12-26     92311.821597
2023-12-27     92281.639744
2023-12-28     92287.702931
2023-12-29     92207.475020
Length: 501, dtype: float64"
104,naive,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     98969.002204
2022-01-05     97675.038911
2022-01-06     97162.429842
2022-01-07     96755.422589
                  ...      
2023-12-22     97576.661679
2023-12-26     97764.273694
2023-12-27     97914.761145
2023-12-28     98018.153034
2023-12-29     98011.939761
Length: 501, dtype: float64"
104,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100238.228304
2022-01-05     99341.841842
2022-01-06     99187.237062
2022-01-07     99324.111685
                  ...      
2023-12-22     93708.655491
2023-12-26     94091.111148
2023-12-27     94145.452744
2023-12-28     94214.882675
2023-12-29     94050.934441
Length: 501, dtype: float64"
104,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     98888.860887
2022-01-05     97387.154685
2022-01-06     97022.560131
2022-01-07     96439.819951
                  ...      
2023-12-22    104552.533917
2023-12-26    104756.139388
2023-12-27    104848.178134
2023-12-28    104996.965879
2023-12-29    105071.001137
Length: 501, dtype: float64"
104,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100843.122431
2022-01-05     99982.961676
2022-01-06     99996.796771
2022-01-07     99861.245029
                  ...      
2023-12-22     81550.606233
2023-12-26     81916.905254
2023-12-27     81903.174755
2023-12-28     81950.297352
2023-12-29     81874.888501
Length: 501, dtype: float64"
104,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     98925.686960
2022-01-05     97175.477131
2022-01-06     96789.306674
2022-01-07     96453.107635
                  ...      
2023-12-22     77361.484636
2023-12-26     77523.459990
2023-12-27     77569.269973
2023-12-28     77671.872997
2023-12-29     77637.815227
Length: 501, dtype: float64"
104,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100469.867324
2022-01-05     99959.749282
2022-01-06    100136.723472
2022-01-07    100523.766723
                  ...      
2023-12-22     91985.236917
2023-12-26     92448.190420
2023-12-27     92415.618504
2023-12-28     92439.900334
2023-12-29     92327.298447
Length: 501, dtype: float64"
104,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     98735.567515
2022-01-05     97405.529319
2022-01-06     97179.976746
2022-01-07     96636.942599
                  ...      
2023-12-22    100613.389235
2023-12-26    100809.344105
2023-12-27    101006.816862
2023-12-28    101074.681493
2023-12-29    101109.342884
Length: 501, dtype: float64"
104,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100238.228304
2022-01-05     99341.841842
2022-01-06     99187.237062
2022-01-07     99324.111685
                  ...      
2023-12-22     93708.655491
2023-12-26     94091.111148
2023-12-27     94145.452744
2023-12-28     94214.882675
2023-12-29     94050.934441
Length: 501, dtype: float64"
104,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     98888.860887
2022-01-05     97387.154685
2022-01-06     97022.560131
2022-01-07     96439.819951
                  ...      
2023-12-22    104552.533917
2023-12-26    104756.139388
2023-12-27    104848.178134
2023-12-28    104996.965879
2023-12-29    105071.001137
Length: 501, dtype: float64"
104,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100315.951484
2022-01-05     99714.781607
2022-01-06     99829.504266
2022-01-07     99931.316686
                  ...      
2023-12-22     78650.533850
2023-12-26     78969.719860
2023-12-27     79022.150410
2023-12-28     78939.558958
2023-12-29     78825.201315
Length: 501, dtype: float64"
104,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     98973.415102
2022-01-05     97283.247836
2022-01-06     96925.096722
2022-01-07     96699.785171
                  ...      
2023-12-22     87514.744240
2023-12-26     87629.144983
2023-12-27     87721.778260
2023-12-28     87834.956910
2023-12-29     87767.397394
Length: 501, dtype: float64"
104,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100835.823621
2022-01-05    100102.802271
2022-01-06    100270.765218
2022-01-07    100607.043810
                  ...      
2023-12-22     88172.889734
2023-12-26     88559.504388
2023-12-27     88442.840241
2023-12-28     88383.313935
2023-12-29     88294.511680
Length: 501, dtype: float64"
104,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99095.822655
2022-01-05     97895.733237
2022-01-06     97218.943986
2022-01-07     96870.156966
                  ...      
2023-12-22     88985.092415
2023-12-26     89100.608646
2023-12-27     89158.470008
2023-12-28     89241.848780
2023-12-29     89170.342446
Length: 501, dtype: float64"
104,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100238.228304
2022-01-05     99341.841842
2022-01-06     99187.237062
2022-01-07     99324.111685
                  ...      
2023-12-22     93708.655491
2023-12-26     94091.111148
2023-12-27     94145.452744
2023-12-28     94214.882675
2023-12-29     94050.934441
Length: 501, dtype: float64"
104,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     98888.860887
2022-01-05     97387.154685
2022-01-06     97022.560131
2022-01-07     96439.819951
                  ...      
2023-12-22    104552.533917
2023-12-26    104756.139388
2023-12-27    104848.178134
2023-12-28    104996.965879
2023-12-29    105071.001137
Length: 501, dtype: float64"
