iteration,strategy,rl_model,data_group,portfolio_values
124,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100096.496782
2022-01-05     99028.725979
2022-01-06     98944.032521
2022-01-07     98891.315818
                  ...      
2023-12-22     89534.685926
2023-12-26     89725.807980
2023-12-27     89803.706990
2023-12-28     89740.067382
2023-12-29     89572.010936
Length: 501, dtype: float64"
124,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04    100009.897372
2022-01-05     99478.728968
2022-01-06     99088.903676
2022-01-07     98781.454243
                  ...      
2023-12-22     75389.468297
2023-12-26     75695.728450
2023-12-27     75737.252940
2023-12-28     75920.093408
2023-12-29     75877.752965
Length: 501, dtype: float64"
124,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100071.856961
2022-01-05     98796.207135
2022-01-06     98878.342241
2022-01-07     99037.857281
                  ...      
2023-12-22    101348.297675
2023-12-26    101522.850390
2023-12-27    101603.919084
2023-12-28    101521.992987
2023-12-29    101398.174460
Length: 501, dtype: float64"
124,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99442.170698
2022-01-05     98946.768222
2022-01-06     98280.881396
2022-01-07     97991.645921
                  ...      
2023-12-22     95422.198975
2023-12-26     95746.052717
2023-12-27     95885.110257
2023-12-28     96200.912053
2023-12-29     96222.536056
Length: 501, dtype: float64"
124,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99810.028981
2022-01-05     98614.549758
2022-01-06     98761.393626
2022-01-07     98944.670939
                  ...      
2023-12-22    103009.713958
2023-12-26    103271.682253
2023-12-27    103270.698262
2023-12-28    103193.516237
2023-12-29    103064.187622
Length: 501, dtype: float64"
124,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99744.889120
2022-01-05     98912.098760
2022-01-06     98701.305342
2022-01-07     98449.653608
                  ...      
2023-12-22     95546.736354
2023-12-26     96179.927076
2023-12-27     96233.528471
2023-12-28     96348.783009
2023-12-29     96287.152292
Length: 501, dtype: float64"
124,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100004.471701
2022-01-05     98873.661108
2022-01-06     98919.316258
2022-01-07     99121.857679
                  ...      
2023-12-22     86761.953813
2023-12-26     86907.999273
2023-12-27     86920.395310
2023-12-28     86898.662341
2023-12-29     86816.034119
Length: 501, dtype: float64"
124,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99757.393453
2022-01-05     98993.441029
2022-01-06     98622.735698
2022-01-07     98214.278408
                  ...      
2023-12-22     80587.466284
2023-12-26     80933.294286
2023-12-27     80960.761766
2023-12-28     81077.433245
2023-12-29     81018.959323
Length: 501, dtype: float64"
124,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100077.539701
2022-01-05     98643.490925
2022-01-06     98907.701330
2022-01-07     99101.160577
                  ...      
2023-12-22     91945.406242
2023-12-26     92133.972210
2023-12-27     92094.448142
2023-12-28     91980.636675
2023-12-29     91784.095973
Length: 501, dtype: float64"
124,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99591.740514
2022-01-05     99310.021007
2022-01-06     98909.265530
2022-01-07     98508.689807
                  ...      
2023-12-22     84511.800343
2023-12-26     84794.737292
2023-12-27     84897.006329
2023-12-28     85064.919311
2023-12-29     85000.719263
Length: 501, dtype: float64"
124,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04     99810.028981
2022-01-05     98614.549758
2022-01-06     98761.393626
2022-01-07     98944.670939
                  ...      
2023-12-22    103009.713958
2023-12-26    103271.682253
2023-12-27    103270.698262
2023-12-28    103193.516237
2023-12-29    103064.187622
Length: 501, dtype: float64"
124,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99744.889120
2022-01-05     98912.098760
2022-01-06     98701.305342
2022-01-07     98449.653608
                  ...      
2023-12-22     95546.736354
2023-12-26     96179.927076
2023-12-27     96233.528471
2023-12-28     96348.783009
2023-12-29     96287.152292
Length: 501, dtype: float64"
