iteration,strategy,rl_model,data_group,portfolio_values
116,naive,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100473.377413
2022-01-05     99868.781835
2022-01-06     99576.359347
2022-01-07     99368.734387
                  ...      
2023-12-22    106371.707181
2023-12-26    106644.462130
2023-12-27    106754.697964
2023-12-28    106818.733698
2023-12-29    106806.289200
Length: 501, dtype: float64"
116,naive,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99298.745810
2022-01-05     98245.745981
2022-01-06     97878.167157
2022-01-07     97992.536853
                  ...      
2023-12-22     92592.010972
2023-12-26     93035.770640
2023-12-27     93087.005692
2023-12-28     93263.882726
2023-12-29     93130.172718
Length: 501, dtype: float64"
116,ewc,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100119.841008
2022-01-05     99557.509113
2022-01-06     99318.057484
2022-01-07     99136.700979
                  ...      
2023-12-22     90089.251440
2023-12-26     90198.749809
2023-12-27     90242.147135
2023-12-28     90269.252722
2023-12-29     90188.966470
Length: 501, dtype: float64"
116,ewc,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99316.660840
2022-01-05     98199.186435
2022-01-06     97969.360501
2022-01-07     97715.636291
                  ...      
2023-12-22     77105.112480
2023-12-26     77742.569722
2023-12-27     77828.048545
2023-12-28     77907.130436
2023-12-29     77789.168314
Length: 501, dtype: float64"
116,ewc,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100292.794347
2022-01-05     99893.344216
2022-01-06     99812.005013
2022-01-07     99984.017151
                  ...      
2023-12-22     94603.335842
2023-12-26     94830.034305
2023-12-27     94888.542449
2023-12-28     94970.019578
2023-12-29     94901.651062
Length: 501, dtype: float64"
116,ewc,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99380.476257
2022-01-05     98474.262751
2022-01-06     98257.636228
2022-01-07     98153.648928
                  ...      
2023-12-22     83168.060467
2023-12-26     83476.713463
2023-12-27     83553.475156
2023-12-28     83681.364396
2023-12-29     83610.355987
Length: 501, dtype: float64"
116,ewc,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100473.377413
2022-01-05     99868.781835
2022-01-06     99576.359347
2022-01-07     99368.734387
                  ...      
2023-12-22    106371.707181
2023-12-26    106644.462130
2023-12-27    106754.697964
2023-12-28    106818.733698
2023-12-29    106806.289200
Length: 501, dtype: float64"
116,ewc,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99298.745810
2022-01-05     98245.745981
2022-01-06     97878.167157
2022-01-07     97992.536853
                  ...      
2023-12-22     92592.010972
2023-12-26     93035.770640
2023-12-27     93087.005692
2023-12-28     93263.882726
2023-12-29     93130.172718
Length: 501, dtype: float64"
116,replay,PPO,Group1,"2022-01-03    100000.000000
2022-01-04    100800.418486
2022-01-05    100094.249215
2022-01-06     99988.890874
2022-01-07     99839.085682
                  ...      
2023-12-22     87147.457618
2023-12-26     87275.586809
2023-12-27     87360.636387
2023-12-28     87401.801186
2023-12-29     87333.975728
Length: 501, dtype: float64"
116,replay,PPO,Group2,"2022-01-03    100000.000000
2022-01-04     99487.276350
2022-01-05     98478.370784
2022-01-06     98158.508893
2022-01-07     98069.732852
                  ...      
2023-12-22     72884.287559
2023-12-26     73124.210941
2023-12-27     73131.855484
2023-12-28     73252.231856
2023-12-29     73199.305734
Length: 501, dtype: float64"
116,replay,A2C,Group1,"2022-01-03    100000.000000
2022-01-04    100389.831631
2022-01-05    100105.502752
2022-01-06    100008.488050
2022-01-07     99924.276019
                  ...      
2023-12-22     95162.738849
2023-12-26     95399.501068
2023-12-27     95502.381574
2023-12-28     95498.484215
2023-12-29     95466.403648
Length: 501, dtype: float64"
116,replay,A2C,Group2,"2022-01-03    100000.000000
2022-01-04     99255.535330
2022-01-05     98164.093302
2022-01-06     97975.488707
2022-01-07     97830.961059
                  ...      
2023-12-22     81602.240319
2023-12-26     81892.079316
2023-12-27     81969.454740
2023-12-28     82082.913697
2023-12-29     81940.811930
Length: 501, dtype: float64"
116,replay,DDPG,Group1,"2022-01-03    100000.000000
2022-01-04    100473.377413
2022-01-05     99868.781835
2022-01-06     99576.359347
2022-01-07     99368.734387
                  ...      
2023-12-22    106371.707181
2023-12-26    106644.462130
2023-12-27    106754.697964
2023-12-28    106818.733698
2023-12-29    106806.289200
Length: 501, dtype: float64"
116,replay,DDPG,Group2,"2022-01-03    100000.000000
2022-01-04     99298.745810
2022-01-05     98245.745981
2022-01-06     97878.167157
2022-01-07     97992.536853
                  ...      
2023-12-22     92592.010972
2023-12-26     93035.770640
2023-12-27     93087.005692
2023-12-28     93263.882726
2023-12-29     93130.172718
Length: 501, dtype: float64"
